Año,Cilindrada,Kilómetros,Marca,Modelo,Placa,Puertas,Tipo de combustible,Unnamed: 0,Versión,precio,url_imagenes
2011.0,,110.000 km,Mazda,BT-50,*****3,4.0,Diésel,0,2.5CC 4x4 DIESEL MT FE,41.000.000,"['https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_949228-MCO32919994950_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_928605-MCO32920003330_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_708726-MCO32919996481_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_982780-MCO32920023504_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_990988-MCO32920023669_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_667482-MCO32920017266_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_692155-MCO32920020752_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_853783-MCO32920105346_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_780532-MCO32920020710_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_752419-MCO32920111563_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_737995-MCO32920114009_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_772662-MCO32920099441_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_762034-MCO32920098487_112019-F.jpg', 'https://http2.mlstatic.com/mazda-bt-50-25cc-4x4-diesel-mt-fe-D_NQ_NP_928755-MCO32920105298_112019-F.jpg']"
2009.0,,66.000 km,BMW,Serie 1,Czh013,2.0,Gasolina,0,135,61.000.000,"['https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_896863-MCO32492535387_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_793501-MCO32356819956_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_834447-MCO32356836249_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_850630-MCO32356845154_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_628432-MCO32356817987_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_943322-MCO32356841200_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_659162-MCO32356831303_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_759997-MCO32356839705_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_612002-MCO32356841202_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_667883-MCO32356824416_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_871821-MCO32356841204_092019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-1-135-D_NQ_NP_922972-MCO32356827880_092019-F.jpg']"
1997.0,4200 cc,283.000 km,Nissan,Patrol,BZG-608,5.0,Gasolina,0,WGY60,28.000.000,"['https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_788399-MCO31467045335_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_831652-MCO31467056220_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_772143-MCO31467046320_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_618370-MCO31467048284_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_803844-MCO31467064637_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_714418-MCO31467046315_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_664809-MCO31467066116_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_983616-MCO31467062155_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_919963-MCO31467200294_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_922101-MCO31467189879_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_719964-MCO31467221509_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_843441-MCO31467216556_072019-F.jpg', 'https://http2.mlstatic.com/nissan-patrol-wgy60-D_NQ_NP_697458-MCO31467220067_072019-F.jpg']"
2009.0,1400 cc,105.000 km,Peugeot,206,FHG100,3.0,Gasolina,0,206 X DESING,15.500.000,"['https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_955369-MCO30358930472_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_822881-MCO30358977153_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_743398-MCO30358984612_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_738697-MCO30359008524_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_600988-MCO30358992160_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_642281-MCO30358989706_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_931395-MCO30358967378_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_776030-MCO30358990830_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_892051-MCO30359018125_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_615578-MCO30358996813_052019-F.jpg', 'https://http2.mlstatic.com/peugeot-206-x-desing-1400cc-2009-D_NQ_NP_984991-MCO30359018156_052019-F.jpg']"
2010.0,2000 cc,60.000 km,BMW,Serie 3,1,4.0,Gasolina,0,318i,35.000.000,"['https://http2.mlstatic.com/bmw-serie-3-318i-D_NQ_NP_733289-MCO32478791029_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-318i-D_NQ_NP_981861-MCO31676154580_082019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-318i-D_NQ_NP_638001-MCO31676138343_082019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-318i-D_NQ_NP_836189-MCO31676155067_082019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-318i-D_NQ_NP_731293-MCO31676153631_082019-F.jpg']"
2010.0,2000 cc,75.000 km,Hyundai,TUCSON IX-35,DDH884,5.0,Diésel,0,MT 2000CC 4X2 TD 3228804932 3116650937 3202214227 3168723022 SOTILEZA AUTOMOVILES,31.500.000,"['https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_822350-MLA32302018974_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_848815-MCO32172884154_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_940459-MCO32172874240_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_667513-MCO32172870771_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_604379-MCO32172889092_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_679134-MCO32172895052_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_988120-MCO32172881678_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_687966-MCO32172880212_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_685394-MCO32172855487_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_716632-MCO32172881201_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_880369-MCO32172898037_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_965633-MCO32172864854_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_612635-MCO32172895077_092019-F.jpg', 'https://http2.mlstatic.com/hyundai-tucson-mt-2000-cc-4x2-D_NQ_NP_714460-MCO32172880230_092019-F.jpg']"
2008.0,1600 cc,80.000 km,Renault,Logan,***-**9,4.0,Gasolina,0,Expression MT 1600CC SA,14.800.000,"['https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_678066-MCO32891994387_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_749118-MCO32892001353_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_760756-MCO32891994413_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_743100-MCO32892020213_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_776117-MCO32892018664_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_756828-MCO32892006843_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_674158-MCO32892020185_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_967098-MCO32892018713_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_662243-MCO32892035502_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_738952-MCO32892015256_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_992867-MCO32892001444_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_979110-MCO32891984996_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_988615-MCO32891994490_112019-F.jpg', 'https://http2.mlstatic.com/renault-logan-expression-mt-1600cc-sa-D_NQ_NP_845031-MCO32892035575_112019-F.jpg']"
2017.0,1600 cc,48.028 km,Kia,CERATO PRO,JDY-059,4.0,Gasolina,0,SX,47.500.000,"['https://http2.mlstatic.com/kia-cerato-pro-sx-D_NQ_NP_700843-MCO32946209154_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-D_NQ_NP_641906-MCO32946995649_112019-F.jpg', 'https://http2.mlstatic.com/cerato-pro-kia-D_NQ_NP_988180-MCO32946193995_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-sx-D_NQ_NP_819529-MCO32946217019_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-D_NQ_NP_721813-MCO32946206218_112019-F.jpg', 'https://http2.mlstatic.com/cerato-pro-kia-D_NQ_NP_731824-MCO32946196457_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-sx-D_NQ_NP_937872-MCO32946201830_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-D_NQ_NP_637859-MCO32946207181_112019-F.jpg', 'https://http2.mlstatic.com/cerato-pro-kia-D_NQ_NP_904492-MCO32946990797_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-sx-D_NQ_NP_836028-MCO32946984919_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-D_NQ_NP_915870-MCO32946990289_112019-F.jpg', 'https://http2.mlstatic.com/cerato-pro-kia-D_NQ_NP_857494-MCO32946983965_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-sx-D_NQ_NP_679315-MCO32946989816_112019-F.jpg', 'https://http2.mlstatic.com/kia-cerato-pro-D_NQ_NP_650656-MCO32946206191_112019-F.jpg']"
2012.0,2000 cc,72.100 km,Kia,NEW SPORTAGE,RKL-997,5.0,Gasolina,0,Lx,45.000.000,"['https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_784599-MCO32928934172_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_925757-MCO32928926393_112019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_879984-MCO32928926399_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_989160-MCO32928926405_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_707178-MCO32928929805_112019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_636401-MCO32928934203_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_816842-MCO32928932246_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_607826-MCO32928926907_112019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_937900-MCO32928980399_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_975423-MCO32928980404_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_668210-MCO32928993550_112019-F.jpg', 'https://http2.mlstatic.com/new-sportage-kia-D_NQ_NP_703304-MCO32928977955_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-lx-D_NQ_NP_981065-MCO32928980427_112019-F.jpg', 'https://http2.mlstatic.com/kia-new-sportage-D_NQ_NP_986324-MCO32928992614_112019-F.jpg']"
2019.0,4500 cc,373 km,Toyota,LC200,GCR409,5.0,Diésel,0,Imperial Diesel,400.000.000,"['https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_698584-MCO32617863683_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_626170-MCO32617858236_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_914286-MCO32617863685_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_725867-MCO32617860696_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_697923-MCO32617866615_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_873713-MCO32617871538_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_861688-MCO32617756890_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_954898-MCO32617848991_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_748869-MCO32617848989_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_877631-MCO32617863822_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_834359-MCO32617878067_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_891577-MCO32617878552_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_863461-MCO32617880534_102019-F.jpg', 'https://http2.mlstatic.com/toyota-land-cruiser-modelo-2020-lc200-dies-imperial-blin-iii-D_NQ_NP_758537-MCO32617878548_102019-F.jpg']"
2018.0,2000 cc,2.700 km,Audi,S3,FON813,5.0,Gasolina,0,audi S3 8V2,148.900.000,"['https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_804414-MCO32400702704_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_949973-MCO32400712118_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_764735-MCO32400722038_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_627094-MCO32400726022_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_951669-MCO32400681942_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_692679-MCO32400703303_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_681689-MCO32400703306_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_728846-MCO32400684972_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_615274-MCO32400699390_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_604197-MCO32400706329_102019-F.jpg', 'https://http2.mlstatic.com/audi-s3-motor-20-tfsi-quattro-2018-D_NQ_NP_677893-MCO32400703370_102019-F.jpg']"
2013.0,,62.000 km,Chevrolet,Cobalt,MWO850,4.0,Gasolina,0,LTZ 1.6CC MT AA FE,22.700.000,"['https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_803706-MCO32967186908_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_679402-MCO32967186903_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_631706-MCO32967193726_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_873127-MCO32967183949_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_734110-MCO32967185963_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_972153-MCO32967230934_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_756027-MCO32967247050_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_892119-MCO32967195170_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_627700-MCO32967192739_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_846504-MCO32967195174_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_826999-MCO32967242097_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_775102-MCO32967232379_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_627168-MCO32967232413_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-cobalt-ltz-16cc-mt-aa-fe-D_NQ_NP_751221-MCO32967246526_112019-F.jpg']"
2019.0,1600 cc,7.000 km,Renault,Sandero,fvn881,5.0,Gasolina,0,Exclusive automatico,38.800.000,"['https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_765157-MCO32868918218_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_659010-MCO32868913450_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_892741-MCO32868913459_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_715755-MCO32868913463_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_906843-MCO32868925535_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_927996-MCO32868918238_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_737108-MCO32868913467_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_798623-MCO32868926008_112019-F.jpg', 'https://http2.mlstatic.com/renault-sandero-exclusive-automatico-2019-D_NQ_NP_837174-MCO32868926004_112019-F.jpg']"
2004.0,2400 cc,100.000 km,Hyundai,H100,FAR364,4.0,Gasolina,0,Grace GL 2.4 Mecánica 10 Pasajeros 4x2,21.700.000,"['https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_843258-MCO32934722861_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_934714-MCO32934727316_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_963473-MCO32934719920_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_852004-MCO32934741611_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_700798-MCO32934747536_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_955094-MCO32934745078_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_750758-MCO32934722928_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_974346-MCO32934737225_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_700678-MCO32934785429_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_692392-MCO32934794268_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_657062-MCO32934808532_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_614379-MCO32934801183_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_970536-MCO32934803165_112019-F.jpg', 'https://http2.mlstatic.com/hyundai-h100-grace-gl-24-mecanica-10-pasajeros-4x2-D_NQ_NP_939885-MCO32934803178_112019-F.jpg']"
1994.0,1600 cc,112.000 km,Honda,Civic,BEH969,4.0,Gasolina,0,Cívic SI,11.900.000,"['https://http2.mlstatic.com/honda-civic-civic-si-D_NQ_NP_744731-MCO32921327831_112019-F.jpg', 'https://http2.mlstatic.com/honda-civic-civic-D_NQ_NP_661742-MCO32921330312_112019-F.jpg', 'https://http2.mlstatic.com/civic-civic-honda-D_NQ_NP_832312-MCO32921327838_112019-F.jpg', 'https://http2.mlstatic.com/honda-civic-civic-si-D_NQ_NP_615386-MCO32921329330_112019-F.jpg', 'https://http2.mlstatic.com/honda-civic-civic-D_NQ_NP_656451-MCO32921338159_112019-F.jpg', 'https://http2.mlstatic.com/civic-civic-honda-D_NQ_NP_873164-MCO32921330339_112019-F.jpg', 'https://http2.mlstatic.com/honda-civic-civic-si-D_NQ_NP_868493-MCO32921330346_112019-F.jpg', 'https://http2.mlstatic.com/honda-civic-civic-D_NQ_NP_959906-MCO32921330352_112019-F.jpg', 'https://http2.mlstatic.com/civic-civic-honda-D_NQ_NP_640564-MCO32921327880_112019-F.jpg']"
2017.0,,32.000 km,Volkswagen,Gol,DMU-742,4.0,Gasolina,0,Trendline,29.800.000,"['https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_776303-MCO32892198192_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_852676-MCO32892190940_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_673557-MCO32892197707_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_909368-MCO32892190476_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_666683-MCO32892198224_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_811125-MCO32892198233_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_788005-MCO32892198241_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_901824-MCO32892198248_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_971715-MCO32892695043_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_749551-MCO32892690153_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_749203-MCO32892684310_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_861064-MCO32892695025_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_951780-MCO32892683820_112019-F.jpg', 'https://http2.mlstatic.com/volkswagen-gol-trendline-D_NQ_NP_620174-MCO32892695040_112019-F.jpg']"
